age,gender,department,education,tenure_years,previous_rating,kpi_met,trainings_attended,avg_training_score,awards_won,job_level,region,recruitment_channel,work_type,language_count,multilingual,international_hire,is_promoted
46,F,Finance,Master's,3.957502804567695,3,59,1,57.507127294638536,0,1,West,Direct,Part-Time Night,1,1,1,0
41,F,Technology,PhD,0.8575078089177754,5,75,5,49.28302968416246,0,3,East,Agency,Full-Time,1,1,0,0
23,M,Technology,Master's,1.380114399754007,3,72,3,66.5159069025231,0,2,North,Direct,Full-Time,1,1,0,0
27,F,Operations,PhD,5.190010555697338,3,61,2,56.69579068369523,0,4,North,Direct,Full-Time,3,0,1,0
38,F,HR,Bachelor's,0.36534209779909216,3,47,1,56.48853468759488,1,1,North,Referral,Full-Time,1,0,1,0
46,M,Technology,Bachelor's,5.416249453762625,2,95,0,71.82198561887735,0,4,South,Direct,Full-Time,2,1,0,0
49,F,Finance,Master's,3.0611257737783055,3,86,2,94.4113522000857,0,3,North,Agency,Full-Time,2,0,1,0
23,F,Sales,Master's,1.2557856110550887,4,63,0,71.98125784220856,1,1,East,Direct,Full-Time,1,1,1,1
56,F,HR,Master's,0.37603400271593435,4,92,1,86.07940636838673,0,2,West,Direct,Part-Time Night,1,0,0,1
58,F,Operations,Master's,0.2878570590852698,4,97,3,68.5539003029703,1,1,West,Agency,Full-Time,1,1,0,1
26,M,Technology,Bachelor's,1.2262259710381302,3,93,3,100.0,2,2,East,Direct,Full-Time,1,1,0,0
22,F,Finance,High School,0.4536618345324209,1,76,0,53.17170639925903,0,5,West,Agency,Part-Time Day,2,1,1,0
33,M,HR,Master's,0.9347372204235939,5,59,1,40.102796967400714,0,1,West,Agency,Part-Time Day,3,1,0,0
57,F,Finance,High School,0.16322854096608652,1,51,2,83.42561979424084,2,1,North,Referral,Full-Time,3,0,0,0
44,F,Finance,Bachelor's,2.711667019213918,5,59,4,81.02308466229323,0,3,North,Direct,Part-Time Night,1,1,1,1
52,F,Operations,Bachelor's,0.47093041802572955,4,59,4,42.876201274514145,1,2,North,Agency,Full-Time,2,0,0,0
32,M,HR,Bachelor's,4.240778549619907,5,43,3,67.76931175458787,0,2,South,Direct,Full-Time,2,0,0,0
31,F,Technology,High School,0.7383729549145183,3,69,0,96.93162568348106,0,3,North,Referral,Full-Time,2,1,0,0
24,F,Operations,Master's,4.79811493329461,3,70,0,83.38826240129562,1,1,North,Referral,Full-Time,1,1,0,0
35,M,Technology,Master's,0.6317260377325179,4,61,1,46.85899191063517,0,2,North,Referral,Full-Time,1,1,0,0
37,M,Sales,Master's,3.833574628224162,4,54,0,39.57630355073043,0,3,North,Agency,Full-Time,3,1,1,0
31,M,Finance,Bachelor's,1.215231608372871,2,77,1,94.27053587529575,0,2,North,Referral,Full-Time,2,0,0,1
50,M,Sales,PhD,2.6248705683632254,4,76,1,57.264908338003146,1,3,East,Direct,Full-Time,2,0,1,0
31,F,Finance,High School,0.1182870652278511,3,67,3,84.52314385584644,0,1,East,Direct,Full-Time,2,0,1,0
33,F,Operations,Master's,2.0510429859318626,3,50,0,80.66280722034168,1,2,East,Agency,Full-Time,1,0,1,0
51,F,Technology,High School,0.4829293992424164,4,53,2,69.6349594058302,0,2,West,Direct,Full-Time,2,0,0,0
22,F,Technology,Bachelor's,1.9984656536717729,3,50,2,58.7616996142838,0,1,West,Agency,Full-Time,1,1,1,0
26,M,Operations,Bachelor's,0.4572135738335836,3,48,2,92.35345918144651,0,2,South,Referral,Full-Time,1,1,1,1
41,F,HR,Master's,1.7239018754070337,2,63,1,36.34624312859805,0,3,West,Agency,Full-Time,1,1,1,0
29,F,Sales,High School,0.3516948314415579,2,49,1,86.44186819595312,0,1,South,Agency,Full-Time,1,0,0,0
33,F,Sales,Bachelor's,0.7451976134377427,2,77,1,65.12888228337759,0,2,East,Direct,Full-Time,2,1,0,0
22,F,Technology,Bachelor's,2.7121894000506237,3,82,1,58.56602315690618,0,1,North,Direct,Full-Time,2,1,0,0
41,M,Technology,Bachelor's,11.272841861106482,3,80,2,68.17949288068365,0,2,North,Referral,Full-Time,2,1,0,1
49,F,Technology,Bachelor's,1.7890675767019344,4,76,3,86.91296515284532,0,2,South,Direct,Full-Time,1,0,0,0
58,F,Operations,Bachelor's,3.4863215128099045,5,81,3,51.283392761708086,0,3,South,Direct,Full-Time,3,0,0,0
58,F,HR,Bachelor's,2.3258365676120434,3,71,0,74.97287941865093,0,3,North,Direct,Part-Time Day,2,1,0,0
33,M,Sales,Bachelor's,2.069605290391106,2,59,3,78.97319317069581,0,2,South,Direct,Full-Time,1,1,1,1
58,M,Finance,Bachelor's,0.20067729813222066,3,53,3,66.99429379325186,0,1,North,Direct,Full-Time,1,1,0,0
49,F,Operations,Bachelor's,0.4674971873209509,4,77,8,53.42050900605822,1,4,East,Referral,Full-Time,2,1,1,1
36,F,Sales,Master's,6.438224634589271,4,43,2,57.65343054166479,0,1,South,Referral,Full-Time,1,0,0,0
27,F,HR,High School,1.5837338428247147,5,63,2,96.71403211181368,1,2,East,Referral,Part-Time Night,1,0,0,0
41,M,Operations,High School,2.8583388569545707,1,71,0,84.15375546511501,0,2,South,Referral,Full-Time,2,0,0,0
35,F,Sales,Bachelor's,2.253811657891554,4,94,3,78.98693697737993,0,1,East,Referral,Full-Time,1,1,0,1
23,F,Operations,Bachelor's,1.4287044302221765,3,92,0,100.0,1,5,East,Direct,Full-Time,2,0,1,0
30,F,Sales,Bachelor's,1.4721698232460532,5,49,3,58.16910331061868,2,3,West,Agency,Full-Time,2,1,0,0
58,M,Sales,Bachelor's,2.4321795007870395,4,93,2,69.7503438646483,0,2,West,Referral,Full-Time,1,0,0,0
41,F,HR,Bachelor's,0.45645434403604457,3,82,4,70.7121986814325,0,2,South,Agency,Full-Time,1,0,1,0
47,F,Finance,High School,1.4694390307798737,4,55,2,88.5495939545732,0,1,South,Referral,Full-Time,3,1,0,0
50,M,HR,Master's,1.7770593004212198,4,78,1,45.468141881135566,0,3,East,Agency,Full-Time,1,0,0,0
22,M,Sales,Master's,12.624466784626296,3,71,4,71.24439480732366,0,1,East,Direct,Full-Time,2,0,0,0
56,F,Operations,Master's,1.299070592969083,2,57,3,69.96921823926145,1,1,North,Direct,Full-Time,3,1,0,0
27,M,HR,Bachelor's,3.1033559511306157,3,64,1,82.35772861667022,1,1,West,Direct,Part-Time Day,1,1,0,0
58,F,Finance,Master's,0.44346649097939783,3,46,0,63.48704251264866,0,1,East,Agency,Full-Time,2,0,1,0
26,M,Sales,Master's,0.20317118744955154,3,95,2,88.21045822257712,0,3,South,Referral,Full-Time,2,0,0,0
54,M,HR,Master's,6.156460155951126,5,92,3,76.06577537208256,1,4,North,Direct,Full-Time,1,0,0,0
35,F,HR,Bachelor's,3.936176675231933,4,86,1,58.29736067130983,0,3,West,Agency,Full-Time,2,1,0,0
33,F,HR,Bachelor's,1.1459751243182572,4,90,3,78.65829992394688,0,4,North,Referral,Full-Time,1,0,0,1
41,F,HR,Bachelor's,2.107036080606512,4,57,3,68.20753408319233,4,3,East,Direct,Full-Time,1,1,0,1
45,M,Operations,Bachelor's,0.4376594135747237,4,86,3,77.34129874658089,1,3,North,Referral,Part-Time Day,2,1,0,1
55,F,Finance,Bachelor's,3.6843896943001417,5,57,0,52.22074366271656,0,4,South,Referral,Full-Time,2,0,0,1
46,F,Finance,Master's,0.21877869418205026,4,42,2,65.94347465901238,0,1,South,Direct,Full-Time,1,1,0,0
50,F,Sales,Master's,4.244489645071507,3,40,3,85.28169119807363,0,1,East,Direct,Full-Time,3,0,1,1
52,F,Technology,Bachelor's,2.374506942384583,3,72,1,91.08253561044538,1,1,North,Referral,Full-Time,3,0,0,0
44,F,Operations,High School,0.9807265620313661,3,46,0,76.60671568958438,2,2,East,Direct,Part-Time Day,1,1,0,1
59,M,Sales,Bachelor's,5.954016794843401,3,49,0,66.4590682413663,0,4,West,Direct,Full-Time,3,0,0,0
41,F,Sales,High School,12.821534301516987,3,83,3,61.77104811910911,0,4,East,Direct,Full-Time,1,1,1,0
44,F,HR,Bachelor's,0.8804932571389055,4,98,1,59.4936674813636,0,3,East,Agency,Part-Time Day,2,1,0,0
37,M,Technology,Bachelor's,4.923500213523852,4,47,1,59.466329459129255,0,2,West,Direct,Full-Time,2,1,1,1
29,F,Technology,Bachelor's,4.1608795440390285,3,93,2,57.29296447329682,1,3,North,Direct,Full-Time,1,1,1,1
42,F,Operations,PhD,4.125352618704502,5,71,2,68.73014115970062,0,1,South,Referral,Full-Time,2,1,0,1
22,F,Technology,Bachelor's,9.456148700263398,3,62,0,61.21664181657488,0,2,South,Referral,Full-Time,1,0,0,0
29,F,Sales,Bachelor's,2.0001999104034267,4,56,6,78.2888582236638,1,3,North,Direct,Full-Time,2,1,0,1
50,F,Technology,High School,3.3641204770253346,4,53,1,75.40725286933437,1,1,East,Referral,Full-Time,1,0,0,1
53,M,Technology,Bachelor's,5.209724187042146,4,56,1,86.46277932835972,0,4,South,Agency,Part-Time Day,2,0,0,0
59,M,Finance,Bachelor's,1.9591062380206146,3,64,1,78.4908631325652,1,3,East,Direct,Full-Time,2,1,1,0
26,M,Sales,Bachelor's,1.9700477252536577,4,60,1,82.57232011039375,0,2,West,Referral,Full-Time,2,0,0,0
43,F,Technology,Bachelor's,1.1510583967017867,2,94,1,57.72840893743209,2,1,South,Referral,Full-Time,2,0,0,0
55,M,Technology,Bachelor's,4.553664101496935,4,45,1,77.34763091410392,0,3,East,Direct,Full-Time,1,0,1,1
22,F,HR,Master's,3.4769579691465164,3,59,2,73.73847920178792,2,2,East,Referral,Part-Time Day,1,0,0,0
47,F,Technology,High School,1.7997350879866567,4,88,2,40.375244165182124,0,3,East,Referral,Full-Time,1,0,0,0
31,F,Technology,Bachelor's,1.6307524044644066,3,59,1,69.16289563933873,0,1,South,Referral,Full-Time,3,0,0,1
51,M,Finance,Bachelor's,0.2260774184657963,4,97,1,54.91934585807755,1,2,East,Direct,Full-Time,1,0,0,0
39,M,Sales,Master's,0.1,3,65,1,47.17493455943767,1,2,South,Direct,Part-Time Day,1,1,0,0
38,M,Operations,Bachelor's,2.258016258498425,4,71,2,65.34435071563699,0,2,South,Referral,Full-Time,2,0,0,0
47,F,Sales,Bachelor's,1.6212414689296026,4,47,2,60.49349557175273,0,2,South,Referral,Full-Time,2,0,0,0
29,M,HR,Master's,4.769446490915945,3,84,4,58.700150186550985,3,1,South,Referral,Full-Time,2,0,0,0
33,F,Sales,Bachelor's,2.346945558216264,3,87,2,48.4194876934631,1,4,North,Direct,Full-Time,2,0,0,1
48,M,Technology,Bachelor's,8.279896279388485,4,83,4,96.6704412380831,0,3,West,Referral,Full-Time,3,0,0,1
29,M,HR,High School,0.6549934443012838,2,98,3,51.31103221603513,1,1,West,Referral,Full-Time,1,1,0,0
46,F,Sales,Master's,13.860955143756222,2,68,3,64.94758553006038,1,1,South,Referral,Part-Time Night,1,1,0,0
25,F,HR,Master's,1.0611203212896303,2,56,5,80.23430854329405,0,1,East,Agency,Full-Time,3,1,0,1
54,M,Operations,PhD,3.0852218343716418,4,57,1,84.67712452249914,1,1,South,Agency,Full-Time,1,1,0,0
22,M,Sales,Master's,2.090584492005544,2,79,1,53.474241792611494,0,2,East,Referral,Full-Time,3,1,0,0
40,M,Technology,Master's,1.336876345565206,3,57,0,66.72416251489254,0,2,North,Referral,Full-Time,1,0,0,0
52,F,HR,Bachelor's,0.45005981074428486,4,50,1,78.30327516697707,0,1,West,Agency,Full-Time,2,1,0,0
37,F,Finance,Master's,0.4345021740101437,1,84,3,74.46971466969617,2,5,South,Referral,Full-Time,3,1,0,0
35,M,HR,Bachelor's,3.7292411763676263,3,51,1,75.71252489030822,1,3,North,Referral,Full-Time,1,0,0,0
26,M,Finance,Bachelor's,1.4227163930588917,5,54,3,52.096930612990235,1,3,South,Direct,Part-Time Day,3,1,1,1
47,F,Technology,Bachelor's,9.755589996991597,4,65,3,57.615251603617914,1,1,South,Agency,Full-Time,1,1,0,0
49,M,Operations,Bachelor's,1.1820113119431221,3,96,1,67.72664663743879,2,4,North,Agency,Part-Time Day,1,1,1,0
23,F,Finance,Master's,12.317500842678742,1,42,1,65.31701543796217,0,2,East,Agency,Full-Time,1,0,0,0
27,F,Operations,Bachelor's,0.6898371130053054,4,42,2,72.46598469329848,2,2,East,Direct,Full-Time,1,0,0,0
30,F,HR,Bachelor's,0.3254775331535704,3,77,1,54.148638324450644,0,2,East,Direct,Full-Time,1,1,1,0
54,F,Technology,Bachelor's,1.1243846554940593,5,74,1,84.64787240568094,1,1,South,Agency,Part-Time Day,1,0,0,0
46,F,Finance,Master's,6.50376374800341,4,48,4,52.11652056248842,0,1,East,Direct,Full-Time,1,0,0,1
34,F,HR,Master's,2.2135045647013762,5,82,2,73.45821858966575,0,2,East,Direct,Full-Time,1,0,0,0
30,M,Sales,Bachelor's,0.43733286652862646,4,79,0,57.80234055186496,0,4,South,Direct,Full-Time,3,1,0,0
34,F,HR,Bachelor's,0.6788167578145333,3,43,2,66.02244454504635,0,4,North,Referral,Full-Time,3,1,1,0
52,F,Operations,Bachelor's,1.1186771972093208,4,93,2,47.901140822806354,0,3,West,Agency,Part-Time Day,2,1,0,0
32,M,Technology,High School,2.6760146387745367,4,95,4,67.47984220250727,0,2,East,Referral,Part-Time Night,2,0,1,1
25,F,Technology,Bachelor's,1.21210362501864,4,59,2,79.98043885697433,0,2,North,Agency,Full-Time,1,1,0,1
55,M,HR,Master's,4.123738728912443,2,54,1,88.98760197066315,0,1,South,Direct,Full-Time,2,1,0,0
59,F,Sales,Bachelor's,2.873632463947694,3,68,4,68.53165058128225,0,2,South,Agency,Full-Time,1,1,1,0
25,M,Operations,Bachelor's,6.21022631909821,2,44,1,51.72746928999565,0,2,East,Agency,Full-Time,1,1,1,0
59,M,HR,High School,2.0852180576243415,4,78,0,82.23084687405617,2,2,East,Referral,Full-Time,1,1,0,0
40,F,HR,Bachelor's,1.2067048555088058,4,79,0,75.20475557143921,0,2,North,Referral,Part-Time Night,2,1,0,0
27,F,Technology,High School,16.77530236878463,5,46,1,67.4646656209561,3,2,East,Direct,Full-Time,2,1,1,0
55,F,Operations,Bachelor's,1.3184620165059129,4,47,3,61.88759966093636,1,3,North,Direct,Full-Time,1,0,0,1
39,F,Sales,Bachelor's,1.679011227129073,4,71,4,68.18459800414068,1,4,South,Referral,Full-Time,1,1,1,0
34,M,Technology,Master's,4.968444522692471,3,75,1,70.43457748058208,1,3,North,Agency,Part-Time Night,1,0,0,0
44,M,HR,Bachelor's,0.27843947173216166,3,72,2,82.143713472804,0,2,South,Agency,Full-Time,3,0,0,0
40,M,Technology,Bachelor's,1.4656766637516732,5,93,2,57.2824227751443,0,2,East,Direct,Part-Time Day,1,0,1,1
32,F,Technology,Bachelor's,0.268822720194968,4,76,1,59.852553362467134,0,1,West,Direct,Full-Time,1,0,0,1
22,M,Finance,Master's,0.4500482505432203,4,71,5,66.47680632412292,0,1,North,Direct,Full-Time,1,0,0,0
45,F,Technology,High School,0.1,3,82,1,49.632298876039705,0,1,West,Agency,Full-Time,2,0,0,1
28,F,Technology,Bachelor's,0.1,4,75,2,80.31600139629212,0,1,North,Agency,Part-Time Day,1,1,0,0
46,M,Operations,Master's,1.4355007400671664,4,73,4,78.86789605083358,1,2,North,Direct,Full-Time,1,1,0,1
42,F,Technology,Bachelor's,4.969019509282319,3,88,2,74.46866523317259,0,5,West,Agency,Part-Time Day,2,0,1,0
36,M,Sales,Bachelor's,2.652954733230724,4,64,1,100.0,0,2,West,Agency,Full-Time,1,0,0,0
22,F,HR,Master's,3.0228673728331668,3,83,2,80.20124973060038,1,3,East,Agency,Full-Time,1,0,0,0
33,M,Operations,Bachelor's,2.197218925882902,2,71,3,90.1771447975123,0,2,West,Agency,Full-Time,1,1,1,1
28,F,Technology,Master's,5.140949666589726,4,41,0,70.91566538702305,0,2,West,Agency,Full-Time,2,0,0,0
36,M,Sales,Bachelor's,6.37027371067853,3,48,1,61.77334327810115,0,1,East,Agency,Full-Time,1,0,0,1
42,M,HR,Bachelor's,5.686178993867402,3,77,3,48.418568304895224,2,1,West,Direct,Part-Time Day,3,0,1,0
40,F,Operations,Master's,5.016048760789592,4,68,5,74.59442592917654,0,4,West,Direct,Full-Time,2,1,0,0
50,F,Sales,Master's,0.6052951518832089,4,77,1,78.11524674313155,1,2,East,Referral,Full-Time,2,0,0,0
46,M,Technology,Master's,2.703291906628256,3,57,1,83.94449985179506,0,1,West,Direct,Full-Time,2,0,1,0
54,F,Finance,Bachelor's,2.617993031938745,5,61,1,62.45769876844513,0,3,North,Referral,Full-Time,1,0,0,0
53,F,Finance,Bachelor's,2.2519729929162344,3,74,3,80.00202507580293,0,2,North,Agency,Part-Time Day,3,1,0,0
56,F,Operations,Bachelor's,1.9664722397807344,5,54,2,50.53138025885635,1,3,West,Agency,Full-Time,3,0,0,0
59,M,Sales,High School,0.2801985934845471,4,46,1,71.35244652952919,1,1,West,Agency,Full-Time,1,1,1,1
47,M,HR,Bachelor's,0.32330100646276694,3,52,3,78.26295717869513,0,2,West,Direct,Full-Time,2,1,0,0
32,F,Sales,Bachelor's,6.976995310628059,2,81,0,79.66976075082151,1,3,South,Agency,Part-Time Night,1,0,0,0
56,F,Finance,Bachelor's,2.984268869566816,3,75,2,82.29989893785881,0,4,West,Direct,Full-Time,2,1,0,0
29,M,Operations,Bachelor's,0.9127241301843962,3,55,1,78.03424353736163,0,2,North,Direct,Full-Time,1,0,1,0
35,F,Technology,Bachelor's,0.9825985713032535,4,80,1,71.67004845290774,1,3,West,Direct,Part-Time Day,1,1,1,1
31,M,Sales,PhD,2.8263246990422948,3,60,3,88.6082486082706,2,5,South,Agency,Full-Time,2,1,0,0
23,F,Finance,Master's,1.5673536932445176,3,67,5,69.21592417033052,2,3,East,Direct,Full-Time,1,1,1,0
30,F,HR,High School,1.746557659074083,4,49,3,69.84541301582301,0,3,South,Referral,Part-Time Day,1,0,0,0
24,F,Operations,Master's,0.18770136657308883,3,58,0,93.6965355304204,0,2,South,Referral,Part-Time Day,2,0,0,0
42,M,Technology,Bachelor's,0.44807370555974596,4,56,1,28.078520765735135,0,3,North,Agency,Full-Time,1,0,0,0
47,M,Sales,Master's,1.4994118908922074,3,40,3,78.63268595998517,0,4,West,Referral,Full-Time,1,1,0,0
29,M,HR,Bachelor's,3.6087842500586342,4,52,2,79.13634177389473,0,3,North,Direct,Full-Time,1,0,0,0
23,M,Technology,Bachelor's,0.14765073657998204,4,75,2,63.68854277015418,0,1,South,Referral,Part-Time Day,3,1,0,0
27,F,Finance,Master's,1.221910458409936,4,86,6,70.2809075231647,0,1,South,Agency,Full-Time,1,1,0,0
49,F,Finance,Bachelor's,3.5630383145622293,2,97,2,69.79950893790405,2,3,West,Referral,Full-Time,3,1,1,0
50,M,HR,Master's,4.711384241867895,3,81,1,66.79823397795606,0,1,East,Referral,Full-Time,1,1,0,0
47,F,Finance,Master's,0.6329806279057033,3,59,2,69.0514956313098,0,4,North,Referral,Full-Time,1,1,0,0
46,F,Operations,PhD,3.9445693208181463,3,80,1,75.71259665711999,0,1,East,Direct,Part-Time Night,2,0,1,0
33,M,HR,Bachelor's,9.33085096025306,2,79,3,61.110634350069944,0,4,South,Direct,Full-Time,2,1,1,0
26,F,Finance,Bachelor's,7.119413794892031,4,91,3,69.93191198268437,1,3,East,Referral,Part-Time Day,2,1,0,1
55,F,Sales,Bachelor's,4.673043279102109,4,45,1,49.76149175523622,1,4,North,Direct,Part-Time Day,1,0,0,0
58,M,Finance,PhD,3.7377893076416466,4,62,1,60.77938214847923,0,1,South,Referral,Part-Time Night,1,1,0,1
36,F,Operations,Bachelor's,0.8041807688941081,3,81,3,53.707371763315166,2,4,South,Referral,Part-Time Night,1,1,0,1
57,F,Technology,Bachelor's,3.0145727206732893,3,63,3,72.32760089920609,1,2,East,Referral,Full-Time,3,0,0,0
36,F,Technology,Bachelor's,3.092361844614498,5,91,1,54.40663151014705,2,1,West,Agency,Part-Time Night,2,1,0,0
44,M,Finance,Bachelor's,1.5667788912339369,3,88,5,49.10659371295881,0,4,West,Agency,Full-Time,2,0,0,0
27,M,Technology,Bachelor's,2.0378243169226007,4,44,2,49.15956030355278,1,1,North,Direct,Full-Time,1,0,0,0
42,F,Finance,Bachelor's,3.5527898399215614,5,71,2,54.51611357840834,0,1,West,Agency,Part-Time Day,2,0,1,0
44,F,Operations,Master's,9.116015507518808,5,85,2,85.47275999315202,0,3,South,Direct,Part-Time Day,2,1,0,0
37,F,Technology,High School,1.0499757262087839,3,56,3,93.04171697667837,0,2,South,Referral,Full-Time,1,1,0,0
36,M,Sales,Master's,0.848533982678548,4,50,2,64.92592435075522,0,4,East,Agency,Full-Time,1,1,0,0
46,M,Finance,Master's,2.7624545884136356,3,66,3,47.59847597252555,2,2,South,Referral,Full-Time,2,1,0,0
57,M,Technology,Bachelor's,0.4205430249857843,4,43,0,65.48994789319526,0,1,South,Direct,Full-Time,2,1,1,0
32,F,Operations,Bachelor's,2.62064812104644,5,62,0,90.78845199089095,1,5,North,Referral,Full-Time,2,1,0,0
36,F,Operations,Bachelor's,0.2791481128148438,3,62,3,73.43873915375319,0,2,West,Agency,Part-Time Day,1,1,0,0
25,F,Sales,Bachelor's,2.023470213265437,4,88,4,48.085546562445614,0,1,West,Direct,Part-Time Day,1,0,0,1
42,F,Operations,Master's,2.906025243053991,4,96,3,97.35694793835441,0,5,West,Agency,Full-Time,2,0,0,0
34,F,Operations,Bachelor's,0.21806577442750463,3,73,4,64.62415482342567,0,2,North,Agency,Full-Time,2,1,0,0
43,M,Technology,Bachelor's,0.6956189463132254,4,60,0,61.99088678481796,0,1,West,Agency,Full-Time,2,0,1,0
40,F,Finance,High School,1.2255936935469738,3,61,2,87.57658062776225,1,3,East,Agency,Full-Time,2,1,1,0
55,F,HR,Master's,1.3794409089588386,2,40,2,74.15405277104243,0,4,West,Referral,Full-Time,2,1,0,0
35,F,Operations,Bachelor's,3.382004365090451,5,71,2,89.3358608134983,0,4,South,Direct,Part-Time Day,1,0,0,0
25,M,Operations,Bachelor's,2.258827485107342,3,67,2,67.94142717233959,0,1,North,Agency,Full-Time,1,0,0,0
48,F,HR,High School,1.4443270656689813,3,57,3,68.87868717396795,1,1,East,Agency,Full-Time,1,1,0,0
50,M,Operations,PhD,1.7972019318749366,4,46,2,62.85841009061354,2,2,North,Referral,Full-Time,1,1,0,0
49,M,Technology,Bachelor's,0.1,5,93,2,72.30767831136836,0,2,East,Agency,Full-Time,3,1,0,0
56,M,Technology,Bachelor's,4.415887215111065,4,77,1,69.41340532953262,0,2,East,Direct,Full-Time,1,0,0,0
29,M,HR,Bachelor's,0.12560727978174102,3,45,3,59.43850165193183,1,3,South,Agency,Full-Time,3,0,0,0
37,M,Operations,Master's,5.303850396032807,3,53,0,44.63655164081758,0,1,West,Agency,Full-Time,1,1,0,0
57,F,Operations,Bachelor's,2.3360924709994912,3,69,4,77.13163457368634,1,3,West,Agency,Full-Time,1,1,0,0
51,F,Finance,Master's,2.2511798919280945,3,94,0,74.84793689047183,3,5,East,Direct,Full-Time,1,0,0,1
39,M,Operations,Bachelor's,3.6580576841322676,5,97,2,66.04284042408182,0,2,East,Agency,Full-Time,1,0,0,1
23,M,Technology,Bachelor's,5.888914799869475,4,83,1,84.19428140642471,0,2,West,Direct,Full-Time,1,0,1,0
34,M,Sales,Master's,8.575545733898911,1,85,2,72.24048570691947,0,3,North,Direct,Full-Time,1,0,1,1
25,F,Sales,Master's,2.351644791275021,2,53,5,76.54672866854563,2,1,East,Agency,Full-Time,2,1,1,0
47,F,Sales,Master's,0.48988086020472,5,83,2,69.92838075465538,0,3,East,Referral,Full-Time,1,0,0,1
46,M,Sales,Master's,6.326757536642792,4,80,1,46.19583847042239,0,1,North,Agency,Part-Time Day,3,1,0,0
51,F,Operations,Bachelor's,0.12456677635076799,3,48,0,89.58859850172942,0,1,North,Referral,Full-Time,2,0,1,1
32,F,Operations,Master's,4.940440849221174,4,70,3,75.68654640638523,2,3,West,Agency,Part-Time Day,3,1,0,0
28,M,Finance,High School,3.4222582036309457,3,41,1,50.10210744840039,0,1,West,Referral,Full-Time,1,1,0,0
52,M,Operations,Master's,7.0530455997983905,4,57,0,63.20812046490326,1,3,North,Direct,Part-Time Day,1,1,0,1
31,F,Sales,Bachelor's,6.8325991056924735,4,44,2,78.60545348131825,2,4,North,Direct,Full-Time,2,0,0,0
34,F,HR,Bachelor's,0.16385672414842278,4,65,1,92.66914089591506,2,1,South,Agency,Part-Time Night,2,0,1,0
52,F,HR,Bachelor's,2.820570232714744,3,62,0,74.30991944855604,0,3,South,Agency,Part-Time Day,3,1,0,0
28,M,Technology,Bachelor's,0.3994679498749666,3,51,1,81.07293162753379,2,3,West,Referral,Full-Time,1,1,1,0
57,M,Technology,Bachelor's,0.2451553209568252,3,53,0,94.72054416213457,1,3,East,Referral,Full-Time,1,0,0,0
41,M,Operations,Bachelor's,1.7841283037027968,5,99,3,94.00722433882011,1,1,North,Direct,Full-Time,3,0,0,1
25,F,HR,High School,0.30808401603183005,5,52,3,73.95640130498481,0,1,West,Referral,Full-Time,2,1,0,0
